Timestamp,Filetype,City,District,KPIType,KPI Name,Result
23.11.2020 19:27,requests,Essen,Karnap,KPI 5,Count unfurnished,5
23.11.2020 19:27,requests,Essen,Katernberg,KPI 1,Average price,341.6666666666667
23.11.2020 19:27,requests,Essen,Katernberg,KPI 2,Average size,nan
23.11.2020 19:27,requests,Essen,Katernberg,KPI 3,Average €/qm,nan
23.11.2020 19:27,requests,Essen,Katernberg,KPI 4,Count furnished,1
23.11.2020 19:27,requests,Essen,Katernberg,KPI 5,Count unfurnished,5
23.11.2020 19:27,requests,Essen,Kettwig,KPI 1,Average price,364.2857142857143
23.11.2020 19:27,requests,Essen,Kettwig,KPI 2,Average size,17.0
23.11.2020 19:27,requests,Essen,Kettwig,KPI 3,Average €/qm,29.411764705882355
23.11.2020 19:27,requests,Essen,Kettwig,KPI 4,Count furnished,2
23.11.2020 19:27,requests,Essen,Kettwig,KPI 5,Count unfurnished,5
23.11.2020 19:27,requests,Essen,Kray,KPI 1,Average price,350.0
23.11.2020 19:27,requests,Essen,Kray,KPI 2,Average size,12.0
23.11.2020 19:27,requests,Essen,Kray,KPI 3,Average €/qm,33.333333333333336
23.11.2020 19:27,requests,Essen,Kray,KPI 4,Count furnished,1
23.11.2020 19:27,requests,Essen,Kray,KPI 5,Count unfurnished,6
23.11.2020 19:27,requests,Essen,Kupferdreh,KPI 1,Average price,341.6666666666667
23.11.2020 19:27,requests,Essen,Kupferdreh,KPI 2,Average size,nan
23.11.2020 19:27,requests,Essen,Kupferdreh,KPI 3,Average €/qm,nan
23.11.2020 19:27,requests,Essen,Kupferdreh,KPI 4,Count furnished,1
23.11.2020 19:27,requests,Essen,Kupferdreh,KPI 5,Count unfurnished,5
23.11.2020 19:27,requests,Essen,Leithe,KPI 1,Average price,341.6666666666667
23.11.2020 19:27,requests,Essen,Leithe,KPI 2,Average size,nan
23.11.2020 19:27,requests,Essen,Leithe,KPI 3,Average €/qm,nan
23.11.2020 19:27,requests,Essen,Leithe,KPI 4,Count furnished,1
23.11.2020 19:27,requests,Essen,Leithe,KPI 5,Count unfurnished,5
23.11.2020 19:27,requests,Essen,Margarethenhöhe,KPI 1,Average price,378.57142857142856
23.11.2020 19:27,requests,Essen,Margarethenhöhe,KPI 2,Average size,16.0
23.11.2020 19:27,requests,Essen,Margarethenhöhe,KPI 3,Average €/qm,37.5
23.11.2020 19:27,requests,Essen,Margarethenhöhe,KPI 4,Count furnished,1
23.11.2020 19:27,requests,Essen,Margarethenhöhe,KPI 5,Count unfurnished,6
23.11.2020 19:27,requests,Essen,Nord,KPI 1,Average price,341.6666666666667
23.11.2020 19:27,requests,Essen,Nord,KPI 2,Average size,nan
23.11.2020 19:27,requests,Essen,Nord,KPI 3,Average €/qm,nan
23.11.2020 19:27,requests,Essen,Nord,KPI 4,Count furnished,1
23.11.2020 19:27,requests,Essen,Nord,KPI 5,Count unfurnished,5
23.11.2020 19:27,requests,Essen,Ost,KPI 1,Average price,341.6666666666667
23.11.2020 19:27,requests,Essen,Ost,KPI 2,Average size,nan
23.11.2020 19:27,requests,Essen,Ost,KPI 3,Average €/qm,nan
23.11.2020 19:27,requests,Essen,Ost,KPI 4,Count furnished,1
23.11.2020 19:27,requests,Essen,Ost,KPI 5,Count unfurnished,5
23.11.2020 19:27,requests,Essen,Rellinghausen,KPI 1,Average price,341.6666666666667
23.11.2020 19:27,requests,Essen,Rellinghausen,KPI 2,Average size,nan
23.11.2020 19:27,requests,Essen,Rellinghausen,KPI 3,Average €/qm,nan
23.11.2020 19:27,requests,Essen,Rellinghausen,KPI 4,Count furnished,1
23.11.2020 19:27,requests,Essen,Rellinghausen,KPI 5,Count unfurnished,5
23.11.2020 19:27,requests,Essen,Rüttenscheid,KPI 1,Average price,398.8888888888889
23.11.2020 19:27,requests,Essen,Rüttenscheid,KPI 2,Average size,16.5
